Count,Participant,Condition,Week,LanguageDescrip,EngCode,WordID,Tag,Stim,Word,Spanish,CNC,IMG,FAM,EngFreq,SpanFreq,EngFreqLog10,SpanFreqLog10,EngLength,SpanLength,Color,Sound,Morality,Valence,Size,Position
116,Span_21,Bilingual,2,English,0,36,en,forest,forest.en,bosque,609,633,513,18.88,54.18269231,2.27600199,2.733860581,6,6,7,3,1,7,5,6
117,Span_21,Bilingual,2,English,0,37,en,freedom,freedom.en,libertad,277,437,568,33.1,87.8125,2.519827994,2.943556342,7,8,1,1,4,1,2,4
118,Span_21,Bilingual,2,English,0,38,en,friendship,friendship.en,amistad,335,535,567,22.82,33.22115385,2.35831564,2.521414712,10,7,1,2,6,2,4,2
119,Span_21,Bilingual,2,English,0,39,en,frog,frog.en,respuesta,619,617,507,11.82,7.211538462,2.072617477,1.858027924,4,4,4,4,1,2,4,5
120,Span_21,Bilingual,2,English,0,40,en,horse,horse.en,caballo,613,624,560,92.88,62.16346154,2.967922207,2.79353519,5,7,3,4,1,3,2,7
121,Span_21,Bilingual,2,English,0,41,en,kindness,kindness.en,amabilidad,261,438,560,9.02,7.163461538,1.955206538,1.855122933,8,10,1,1,4,4,2,1
122,Span_21,Bilingual,2,English,0,42,en,knife,knife.en,cuchillo,612,633,573,46.8,41.53846154,2.670245853,2.618450408,5,8,4,4,4,1,1,3
123,Span_21,Bilingual,2,English,0,43,en,knowledge,knowledge.en,conocimiento,278,348,575,25.53,28.77403846,2.407050815,2.45900082,9,12,1,1,5,5,4,2
124,Span_21,Bilingual,2,English,0,44,en,lake,lake.en,lago,585,616,583,36,36.27403846,2.556302501,2.559595909,4,4,3,1,1,4,3,6
125,Span_21,Bilingual,2,English,0,45,en,lane,lane.en,carril,537,543,525,33.41,3.822115385,2.523876476,1.582303794,4,6,1,1,1,1,1,6
126,Span_21,Bilingual,2,English,0,46,en,liar,liar.en,mentiroso,409,425,534,35.14,33.62980769,2.545801757,2.526724384,4,9,1,1,3,1,1,1
127,Span_21,Bilingual,2,English,0,47,en,mattress,mattress.en,colch†n,640,601,524,6.61,6.923076923,1.820201459,1.840299157,8,7,3,3,1,3,1,7
128,Span_21,Bilingual,2,English,0,48,en,mercy,mercy.en,misericordia,239,373,460,25.31,7.524038462,2.403292145,1.876451007,5,12,1,1,5,3,2,1
129,Span_21,Bilingual,2,English,0,49,en,message,message.en,mensaje,459,438,557,91.51,137.3076923,2.961468555,3.137694868,7,7,1,1,4,2,1,2
130,Span_21,Bilingual,2,English,0,50,en,month,month.en,mes,345,448,598,95.18,104.2307692,2.9785457,3.017995943,5,3,1,1,1,1,4,1
131,Span_21,Bilingual,2,English,0,51,en,neighborhood,neighborhood.en,barrio,429,456,507,36.69,37.62019231,2.564547712,2.575421011,12,6,6,4,4,5,4,5
132,Span_21,Bilingual,2,English,0,52,en,oven,oven.en,horno,593,599,577,8.88,13.96634615,1.948412966,2.145082802,4,5,2,1,1,1,1,5
133,Span_21,Bilingual,2,English,0,53,en,pig,pig.en,cerdo,614,635,509,39.14,40.02403846,2.592620821,2.602320907,3,5,5,4,1,3,3,6
134,Span_21,Bilingual,2,English,0,54,en,pillow,pillow.en,almohada,613,624,602,11.39,11.82692308,2.056523724,2.072871772,6,8,5,1,1,6,1,6
135,Span_21,Bilingual,2,English,0,55,en,pool,pool.en,piscina,573,577,541,46.98,34.75961538,2.671913012,2.541074962,4,7,4,1,1,1,1,4
136,Span_21,Bilingual,2,English,0,56,en,punishment,punishment.en,castigo,358,418,515,13.43,23.79807692,2.128076013,2.376541864,10,7,1,1,7,1,1,1
137,Span_21,Bilingual,2,English,0,57,en,puppy,puppy.en,cachorro,623,635,522,11.45,6.63,2.058805487,1.821513528,5,8,4,3,2,5,3,3
138,Span_21,Bilingual,2,English,0,58,en,quality,quality.en,calidad,274,349,560,18.57,18.75,2.268811904,2.273001272,7,7,1,1,4,2,3,1
139,Span_21,Bilingual,2,English,0,59,en,rabbit,rabbit.en,conejo,635,611,523,20.94,22.13942308,2.320976677,2.3451663,6,6,3,2,1,3,2,6
140,Span_21,Bilingual,2,English,0,60,en,relief,relief.en,alivio,303,432,551,14.59,14.42307692,2.164055292,2.15905792,6,6,1,1,1,1,1,1
141,Span_21,Bilingual,2,English,0,61,en,response,response.en,ro,300,348,544,16.1,111.6346154,2.206825876,3.04779888,8,9,1,1,4,1,1,1
142,Span_21,Bilingual,2,English,0,62,en,river,river.en,rana,585,633,565,55.47,61.54,2.744058166,2.789157492,5,3,5,6,1,4,4,5
143,Span_21,Bilingual,2,English,0,63,en,shark,shark.en,tibur†n,611,602,516,14.98,13.87019231,2.175511813,2.142082483,5,7,4,1,1,2,2,5
144,Span_21,Bilingual,2,English,0,64,en,shrimp,shrimp.en,camar†n,629,618,546,8.71,3.149038462,1.940018155,1.498177965,6,7,5,1,1,2,1,4
145,Span_21,Bilingual,2,English,0,65,en,sister,sister.en,hermana,575,613,588,180.53,215.2884615,3.256549382,3.333020754,6,7,3,7,6,5,3,5
146,Span_21,Bilingual,2,English,0,66,en,sky,sky.en,cielo,542,618,607,44.8,144.9278846,2.651278014,3.161151953,3,5,6,1,2,5,3,7
147,Span_21,Bilingual,2,English,0,67,en,soul,soul.en,alma,289,366,544,76.96,81.20192308,2.886265059,2.909566315,4,4,2,1,5,5,3,4
148,Span_21,Bilingual,2,English,0,68,en,street,street.en,calle,579,577,602,148.18,155.3365385,3.17078959,3.191273623,6,5,3,4,3,4,4,7
149,Span_21,Bilingual,2,English,0,69,en,tax,tax.en,impuesto,445,446,523,14.55,4.615384615,2.162862993,1.664207898,3,8,1,1,1,2,1,1
150,Span_21,Bilingual,2,English,0,70,en,thief,thief.en,ladr†n,519,529,529,24.27,28.38942308,2.385069776,2.453156567,5,6,1,1,4,1,1,2
151,Span_21,Bilingual,2,English,0,71,en,tongue,tongue.en,lengua,634,621,531,31.16,39.87980769,2.493597449,2.600753055,6,6,6,1,1,2,2,5
152,Span_21,Bilingual,2,English,0,72,en,tool,tool.en,herramienta,570,538,532,10.75,5.889423077,2.031408464,1.770072754,4,11,1,1,1,1,1,3
153,Span_21,Bilingual,2,English,0,73,en,tree,tree.en,_rbol,604,622,613,65,52.54807692,2.812913357,2.720556827,4,5,7,4,1,6,6,7
154,Span_21,Bilingual,2,English,0,74,en,truck,truck.en,cami†n,595,621,620,72.86,62.93269231,2.862489167,2.798876312,5,6,2,4,1,2,3,5
155,Span_21,Bilingual,2,English,0,75,en,water,water.en,agua,616,632,641,225.06,249.9278846,3.352298315,3.397814713,5,4,4,5,2,4,3,7
156,Span_21,Bilingual,2,English,0,76,en,winter,winter.en,invierno,499,621,615,26.22,23.96634615,2.418632687,2.379601828,6,8,4,3,1,2,1,6
157,Span_21,Bilingual,2,English,0,77,en,wisdom,wisdom.en,sabidura,275,381,510,11.08,11.94,2.04453976,2.077004327,6,9,3,1,6,2,2,1
158,Span_21,Bilingual,2,English,0,78,en,wolf,wolf.en,lobo,595,610,537,20.27,23.89423077,2.306853749,2.378293054,4,4,3,3,1,3,2,6
159,Span_21,Bilingual,2,English,0,79,en,woman,woman.en,mujer,580,626,623,434.63,526.2740385,3.6381197,3.721211946,5,5,1,1,5,2,1,3
160,Span_21,Bilingual,2,English,0,80,en,wood,wood.en,madera,606,577,574,27,27.30769231,2.431363764,2.436285001,4,6,4,1,1,2,1,3
1,Span_22,Bilingual,1,Spanish,1,1,sp,advantage,advantage.sp,ventaja,282,292,562,22.06,28.10096154,2.343605508,2.448721181,9,7,4,1,1,1,1,1
2,Span_22,Bilingual,1,Spanish,1,2,sp,advice,advice.sp,consejo,291,352,566,47.98,77.23557692,2.681060244,2.887817395,6,7,1,1,1,1,1,1
3,Span_22,Bilingual,1,Spanish,1,3,sp,appointment,appointment.sp,cita,341,386,541,30.57,149.1346154,2.485295439,3.173578459,11,4,1,1,4,1,1,1
4,Span_22,Bilingual,1,Spanish,1,4,sp,arrangement,arrangement.sp,arreglo,308,316,525,9.45,20,1.975431809,2.301029996,11,7,1,1,1,1,1,1
5,Span_22,Bilingual,1,Spanish,1,5,sp,beauty,beauty.sp,belleza,336,513,561,48.24,43.46153846,2.683407299,2.638105095,6,7,1,1,7,7,1,1
6,Span_22,Bilingual,1,Spanish,1,6,sp,bed,bed.sp,cama,635,635,636,187.12,178.1730769,3.272120209,3.25084208,3,4,1,1,7,7,1,1
7,Span_22,Bilingual,1,Spanish,1,7,sp,behavior,behavior.sp,comportamiento,295,351,573,22.39,24.78365385,2.350054094,2.394165335,8,14,7,1,1,1,1,1
8,Span_22,Bilingual,1,Spanish,1,8,sp,bird,bird.sp,p_jaro,602,614,592,45.45,23.125,2.657533888,2.364081741,4,6,1,1,1,1,1,1
9,Span_22,Bilingual,1,Spanish,1,9,sp,blood,blood.sp,sangre,613,620,571,186.12,230.4807692,3.269793044,3.362634695,5,6,1,1,1,1,5,6
10,Span_22,Bilingual,1,Spanish,1,10,sp,boat,boat.sp,barco,637,631,584,95.78,84.97596154,2.981274833,2.929296088,4,5,1,6,2,1,1,6
11,Span_22,Bilingual,1,Spanish,1,11,sp,body,body.sp,cuerpo,568,614,610,195.53,217.6682692,3.2912134,3.337795124,4,6,1,1,4,5,1,1
12,Span_22,Bilingual,1,Spanish,1,12,sp,bracelet,bracelet.sp,pulsera,602,606,547,7.8,3.894230769,1.892094603,1.590421684,8,7,6,5,1,1,5,1
13,Span_22,Bilingual,1,Spanish,1,13,sp,brain,brain.sp,cerebro,556,572,580,77.02,92.76442308,2.886603514,2.967381448,5,7,4,4,1,1,1,1
14,Span_22,Bilingual,1,Spanish,1,14,sp,bridge,bridge.sp,puente,623,608,561,45.71,40.33653846,2.660011221,2.605698626,6,6,4,6,1,1,1,1
15,Span_22,Bilingual,1,Spanish,1,15,sp,butterfly,butterfly.sp,mariposa,593,624,481,5.51,6.706730769,1.741151599,1.826510873,9,8,1,1,7,1,1,1
16,Span_22,Bilingual,1,Spanish,1,16,sp,ceiling,ceiling.sp,techo,606,557,531,8.35,41.44230769,1.921686475,2.617443931,7,5,1,5,1,1,1,5
17,Span_22,Bilingual,1,Spanish,1,17,sp,chair,chair.sp,silla,606,610,617,49.24,55.45673077,2.692318044,2.743954264,5,5,1,4,1,1,1,1
18,Span_22,Bilingual,1,Spanish,1,18,sp,chicken,chicken.sp,pollo,614,619,544,61.73,47.28365385,2.790496277,2.674711029,7,5,4,1,1,1,1,1
19,Span_22,Bilingual,1,Spanish,1,19,sp,christmas,christmas.sp,Navidad,432,629,611,122.43,120.3365385,3.087887849,3.080397515,9,7,1,5,1,1,1,3
20,Span_22,Bilingual,1,Spanish,1,20,sp,church,church.sp,iglesia,587,616,560,69.67,82.93269231,2.843045811,2.918725764,6,7,1,1,1,1,1,1
21,Span_22,Bilingual,1,Spanish,1,21,sp,city,city.sp,ciudad,554,605,616,169.1,263.9423077,3.228143608,3.421509009,4,6,1,1,2,4,1,1
22,Span_22,Bilingual,1,Spanish,1,22,sp,clothes,clothes.sp,ropa,600,629,652,101.14,166.7307692,3.004922949,3.222015754,7,4,4,4,1,1,1,1
23,Span_22,Bilingual,1,Spanish,1,23,sp,contempt,contempt.sp,desprecio,182,,,5.02,5.072115385,1.700703717,1.705189125,8,9,4,1,1,1,1,1
24,Span_22,Bilingual,1,Spanish,1,24,sp,cow,cow.sp,vaca,621,632,529,25.51,19.49519231,2.406710459,2.289927524,3,4,4,1,1,1,1,1
25,Span_22,Bilingual,1,Spanish,1,25,sp,danger,danger.sp,peligro,338,505,557,43.67,83.79807692,2.640183192,2.923234052,6,7,1,1,1,7,1,1
26,Span_22,Bilingual,1,Spanish,1,26,sp,darkness,darkness.sp,oscuridad,419,622,578,17.49,40.33653846,2.242789809,2.605698626,8,9,1,7,1,1,1,5
27,Span_22,Bilingual,1,Spanish,1,27,sp,debt,debt.sp,deuda,416,384,494,14.22,23.07692308,2.152899596,2.363177902,4,5,1,1,1,1,1,1
28,Span_22,Bilingual,1,Spanish,1,28,sp,desk,desk.sp,escritorio,583,574,583,43.9,32.04326923,2.64246452,2.505736819,4,10,4,7,1,7,4,1
29,Span_22,Bilingual,1,Spanish,1,29,sp,door,door.sp,puerta,606,599,630,292.06,328.8701923,3.465472081,3.517024512,4,6,1,1,5,5,1,1
30,Span_22,Bilingual,1,Spanish,1,30,sp,drum,drum.sp,tambor,602,599,506,8.47,4.663461538,1.92788341,1.668708399,4,6,7,1,1,1,1,1
31,Span_22,Bilingual,1,Spanish,1,31,sp,duty,duty.sp,deber,322,346,543,50.96,28.96634615,2.707229419,2.461893716,4,5,1,1,4,6,1,1
32,Span_22,Bilingual,1,Spanish,1,32,sp,effort,effort.sp,esfuerzo,296,367,585,19.35,31.5625,2.286680969,2.499171395,6,8,1,1,4,1,1,1
33,Span_22,Bilingual,1,Spanish,1,33,sp,faith,faith.sp,fe,270,,,46.33,61.10576923,2.6658623,2.786082216,5,2,1,1,1,1,1,1
34,Span_22,Bilingual,1,Spanish,1,34,sp,fog,fog.sp,niebla,556,606,546,9.45,6.057692308,1.975431809,1.78230721,3,6,1,1,1,4,1,1
35,Span_22,Bilingual,1,Spanish,1,35,sp,food,food.sp,comida,597,539,579,154.43,207.7644231,3.188731671,3.317571182,4,6,1,1,4,6,1,1
36,Span_22,Bilingual,1,Spanish,1,36,sp,forest,forest.sp,bosque,609,633,513,18.88,54.18269231,2.27600199,2.733860581,6,6,1,1,1,7,1,1
37,Span_22,Bilingual,1,Spanish,1,37,sp,freedom,freedom.sp,libertad,277,437,568,33.1,87.8125,2.519827994,2.943556342,7,8,1,1,2,6,7,1
38,Span_22,Bilingual,1,Spanish,1,38,sp,friendship,friendship.sp,amistad,335,535,567,22.82,33.22115385,2.35831564,2.521414712,10,7,1,1,1,1,1,1
39,Span_22,Bilingual,1,Spanish,1,39,sp,frog,frog.sp,respuesta,619,617,507,11.82,7.211538462,2.072617477,1.858027924,4,4,1,1,7,7,1,1
40,Span_22,Bilingual,1,Spanish,1,40,sp,horse,horse.sp,caballo,613,624,560,92.88,62.16346154,2.967922207,2.79353519,5,7,1,1,7,7,1,1
41,Span_22,Bilingual,1,Spanish,1,41,sp,kindness,kindness.sp,amabilidad,261,438,560,9.02,7.163461538,1.955206538,1.855122933,8,10,1,1,1,1,1,1
42,Span_22,Bilingual,1,Spanish,1,42,sp,knife,knife.sp,cuchillo,612,633,573,46.8,41.53846154,2.670245853,2.618450408,5,8,1,1,1,1,1,1
43,Span_22,Bilingual,1,Spanish,1,43,sp,knowledge,knowledge.sp,conocimiento,278,348,575,25.53,28.77403846,2.407050815,2.45900082,9,12,1,1,1,1,1,1
44,Span_22,Bilingual,1,Spanish,1,44,sp,lake,lake.sp,lago,585,616,583,36,36.27403846,2.556302501,2.559595909,4,4,1,7,6,5,1,1
45,Span_22,Bilingual,1,Spanish,1,45,sp,lane,lane.sp,carril,537,543,525,33.41,3.822115385,2.523876476,1.582303794,4,6,1,1,2,1,1,1
46,Span_22,Bilingual,1,Spanish,1,46,sp,liar,liar.sp,mentiroso,409,425,534,35.14,33.62980769,2.545801757,2.526724384,4,9,1,1,1,1,1,1
47,Span_22,Bilingual,1,Spanish,1,47,sp,mattress,mattress.sp,colch†n,640,601,524,6.61,6.923076923,1.820201459,1.840299157,8,7,1,1,2,1,1,1
48,Span_22,Bilingual,1,Spanish,1,48,sp,mercy,mercy.sp,misericordia,239,373,460,25.31,7.524038462,2.403292145,1.876451007,5,12,7,5,1,1,1,1
49,Span_22,Bilingual,1,Spanish,1,49,sp,message,message.sp,mensaje,459,438,557,91.51,137.3076923,2.961468555,3.137694868,7,7,1,1,1,1,1,1
50,Span_22,Bilingual,1,Spanish,1,50,sp,month,month.sp,mes,345,448,598,95.18,104.2307692,2.9785457,3.017995943,5,3,1,7,7,7,7,1
51,Span_22,Bilingual,1,Spanish,1,51,sp,neighborhood,neighborhood.sp,barrio,429,456,507,36.69,37.62019231,2.564547712,2.575421011,12,6,1,4,1,1,1,1
52,Span_22,Bilingual,1,Spanish,1,52,sp,oven,oven.sp,horno,593,599,577,8.88,13.96634615,1.948412966,2.145082802,4,5,7,1,1,1,1,1
53,Span_22,Bilingual,1,Spanish,1,53,sp,pig,pig.sp,cerdo,614,635,509,39.14,40.02403846,2.592620821,2.602320907,3,5,6,1,1,1,1,1
54,Span_22,Bilingual,1,Spanish,1,54,sp,pillow,pillow.sp,almohada,613,624,602,11.39,11.82692308,2.056523724,2.072871772,6,8,1,1,1,1,1,1
55,Span_22,Bilingual,1,Spanish,1,55,sp,pool,pool.sp,piscina,573,577,541,46.98,34.75961538,2.671913012,2.541074962,4,7,1,1,2,3,1,1
56,Span_22,Bilingual,1,Spanish,1,56,sp,punishment,punishment.sp,castigo,358,418,515,13.43,23.79807692,2.128076013,2.376541864,10,7,1,1,1,1,4,1
57,Span_22,Bilingual,1,Spanish,1,57,sp,puppy,puppy.sp,cachorro,623,635,522,11.45,6.63,2.058805487,1.821513528,5,8,1,1,7,7,1,1
58,Span_22,Bilingual,1,Spanish,1,58,sp,quality,quality.sp,calidad,274,349,560,18.57,18.75,2.268811904,2.273001272,7,7,1,4,1,5,1,1
59,Span_22,Bilingual,1,Spanish,1,59,sp,rabbit,rabbit.sp,conejo,635,611,523,20.94,22.13942308,2.320976677,2.3451663,6,6,7,7,1,6,1,1
60,Span_22,Bilingual,1,Spanish,1,60,sp,relief,relief.sp,alivio,303,432,551,14.59,14.42307692,2.164055292,2.15905792,6,6,4,1,1,1,1,1
61,Span_22,Bilingual,1,Spanish,1,61,sp,response,response.sp,ro,300,348,544,16.1,111.6346154,2.206825876,3.04779888,8,9,1,1,1,1,1,1
62,Span_22,Bilingual,1,Spanish,1,62,sp,river,river.sp,rana,585,633,565,55.47,61.54,2.744058166,2.789157492,5,3,5,7,1,1,1,1
63,Span_22,Bilingual,1,Spanish,1,63,sp,shark,shark.sp,tibur†n,611,602,516,14.98,13.87019231,2.175511813,2.142082483,5,7,1,1,1,4,1,1
64,Span_22,Bilingual,1,Spanish,1,64,sp,shrimp,shrimp.sp,camar†n,629,618,546,8.71,3.149038462,1.940018155,1.498177965,6,7,7,5,1,1,1,1
65,Span_22,Bilingual,1,Spanish,1,65,sp,sister,sister.sp,hermana,575,613,588,180.53,215.2884615,3.256549382,3.333020754,6,7,4,1,1,1,1,1
66,Span_22,Bilingual,1,Spanish,1,66,sp,sky,sky.sp,cielo,542,618,607,44.8,144.9278846,2.651278014,3.161151953,3,5,1,1,1,1,1,4
67,Span_22,Bilingual,1,Spanish,1,67,sp,soul,soul.sp,alma,289,366,544,76.96,81.20192308,2.886265059,2.909566315,4,4,1,1,1,1,1,1
68,Span_22,Bilingual,1,Spanish,1,68,sp,street,street.sp,calle,579,577,602,148.18,155.3365385,3.17078959,3.191273623,6,5,1,1,1,1,1,1
69,Span_22,Bilingual,1,Spanish,1,69,sp,tax,tax.sp,impuesto,445,446,523,14.55,4.615384615,2.162862993,1.664207898,3,8,4,1,1,1,1,1
70,Span_22,Bilingual,1,Spanish,1,70,sp,thief,thief.sp,ladr†n,519,529,529,24.27,28.38942308,2.385069776,2.453156567,5,6,1,5,2,1,1,1
71,Span_22,Bilingual,1,Spanish,1,71,sp,tongue,tongue.sp,lengua,634,621,531,31.16,39.87980769,2.493597449,2.600753055,6,6,7,5,1,1,4,6
72,Span_22,Bilingual,1,Spanish,1,72,sp,tool,tool.sp,herramienta,570,538,532,10.75,5.889423077,2.031408464,1.770072754,4,11,4,1,1,1,1,1
73,Span_22,Bilingual,1,Spanish,1,73,sp,tree,tree.sp,_rbol,604,622,613,65,52.54807692,2.812913357,2.720556827,4,5,1,1,6,7,1,1
74,Span_22,Bilingual,1,Spanish,1,74,sp,truck,truck.sp,cami†n,595,621,620,72.86,62.93269231,2.862489167,2.798876312,5,6,7,1,6,1,1,1
75,Span_22,Bilingual,1,Spanish,1,75,sp,water,water.sp,agua,616,632,641,225.06,249.9278846,3.352298315,3.397814713,5,4,1,1,1,1,1,1
76,Span_22,Bilingual,1,Spanish,1,76,sp,winter,winter.sp,invierno,499,621,615,26.22,23.96634615,2.418632687,2.379601828,6,8,1,7,1,1,1,1
77,Span_22,Bilingual,1,Spanish,1,77,sp,wisdom,wisdom.sp,sabidura,275,381,510,11.08,11.94,2.04453976,2.077004327,6,9,1,1,1,1,1,1
78,Span_22,Bilingual,1,Spanish,1,78,sp,wolf,wolf.sp,lobo,595,610,537,20.27,23.89423077,2.306853749,2.378293054,4,4,1,1,1,1,1,1
79,Span_22,Bilingual,1,Spanish,1,79,sp,woman,woman.sp,mujer,580,626,623,434.63,526.2740385,3.6381197,3.721211946,5,5,4,1,1,1,1,1
80,Span_22,Bilingual,1,Spanish,1,80,sp,wood,wood.sp,madera,606,577,574,27,27.30769231,2.431363764,2.436285001,4,6,1,1,1,1,1,1
81,Span_22,Bilingual,2,English,0,1,en,advantage,advantage.en,ventaja,282,292,562,22.06,28.10096154,2.343605508,2.448721181,9,7,1,1,1,1,1,1
82,Span_22,Bilingual,2,English,0,2,en,advice,advice.en,consejo,291,352,566,47.98,77.23557692,2.681060244,2.887817395,6,7,1,1,4,1,1,1
83,Span_22,Bilingual,2,English,0,3,en,appointment,appointment.en,cita,341,386,541,30.57,149.1346154,2.485295439,3.173578459,11,4,1,1,1,1,1,1
84,Span_22,Bilingual,2,English,0,4,en,arrangement,arrangement.en,arreglo,308,316,525,9.45,20,1.975431809,2.301029996,11,7,1,1,1,1,1,1
85,Span_22,Bilingual,2,English,0,5,en,beauty,beauty.en,belleza,336,513,561,48.24,43.46153846,2.683407299,2.638105095,6,7,1,1,1,4,1,1
86,Span_22,Bilingual,2,English,0,6,en,bed,bed.en,cama,635,635,636,187.12,178.1730769,3.272120209,3.25084208,3,4,1,2,1,2,1,1
87,Span_22,Bilingual,2,English,0,7,en,behavior,behavior.en,comportamiento,295,351,573,22.39,24.78365385,2.350054094,2.394165335,8,14,1,1,7,3,1,1
88,Span_22,Bilingual,2,English,0,8,en,bird,bird.en,p_jaro,602,614,592,45.45,23.125,2.657533888,2.364081741,4,6,7,7,1,1,1,1
89,Span_22,Bilingual,2,English,0,9,en,blood,blood.en,sangre,613,620,571,186.12,230.4807692,3.269793044,3.362634695,5,6,7,1,1,1,1,1
90,Span_22,Bilingual,2,English,0,10,en,boat,boat.en,barco,637,631,584,95.78,84.97596154,2.981274833,2.929296088,4,5,1,1,1,1,1,1
91,Span_22,Bilingual,2,English,0,11,en,body,body.en,cuerpo,568,614,610,195.53,217.6682692,3.2912134,3.337795124,4,6,4,1,1,1,1,1
92,Span_22,Bilingual,2,English,0,12,en,bracelet,bracelet.en,pulsera,602,606,547,7.8,3.894230769,1.892094603,1.590421684,8,7,1,1,1,1,1,1
93,Span_22,Bilingual,2,English,0,13,en,brain,brain.en,cerebro,556,572,580,77.02,92.76442308,2.886603514,2.967381448,5,7,1,1,1,1,1,1
94,Span_22,Bilingual,2,English,0,14,en,bridge,bridge.en,puente,623,608,561,45.71,40.33653846,2.660011221,2.605698626,6,6,4,1,1,1,1,4
95,Span_22,Bilingual,2,English,0,15,en,butterfly,butterfly.en,mariposa,593,624,481,5.51,6.706730769,1.741151599,1.826510873,9,8,7,1,1,1,1,1
96,Span_22,Bilingual,2,English,0,16,en,ceiling,ceiling.en,techo,606,557,531,8.35,41.44230769,1.921686475,2.617443931,7,5,1,1,1,1,1,1
97,Span_22,Bilingual,2,English,0,17,en,chair,chair.en,silla,606,610,617,49.24,55.45673077,2.692318044,2.743954264,5,5,1,1,1,1,1,1
98,Span_22,Bilingual,2,English,0,18,en,chicken,chicken.en,pollo,614,619,544,61.73,47.28365385,2.790496277,2.674711029,7,5,1,7,1,1,1,1
99,Span_22,Bilingual,2,English,0,19,en,christmas,christmas.en,Navidad,432,629,611,122.43,120.3365385,3.087887849,3.080397515,9,7,7,7,1,7,1,1
100,Span_22,Bilingual,2,English,0,20,en,church,church.en,iglesia,587,616,560,69.67,82.93269231,2.843045811,2.918725764,6,7,1,4,4,5,1,1
101,Span_22,Bilingual,2,English,0,21,en,city,city.en,ciudad,554,605,616,169.1,263.9423077,3.228143608,3.421509009,4,6,3,7,1,2,1,4
102,Span_22,Bilingual,2,English,0,22,en,clothes,clothes.en,ropa,600,629,652,101.14,166.7307692,3.004922949,3.222015754,7,4,1,1,1,1,1,1
103,Span_22,Bilingual,2,English,0,23,en,contempt,contempt.en,desprecio,182,,,5.02,5.072115385,1.700703717,1.705189125,8,9,1,1,4,3,1,1
104,Span_22,Bilingual,2,English,0,24,en,cow,cow.en,vaca,621,632,529,25.51,19.49519231,2.406710459,2.289927524,3,4,7,7,1,1,1,1
105,Span_22,Bilingual,2,English,0,25,en,danger,danger.en,peligro,338,505,557,43.67,83.79807692,2.640183192,2.923234052,6,7,1,1,4,3,1,1
106,Span_22,Bilingual,2,English,0,26,en,darkness,darkness.en,oscuridad,419,622,578,17.49,40.33653846,2.242789809,2.605698626,8,9,7,1,1,1,4,1
107,Span_22,Bilingual,2,English,0,27,en,debt,debt.en,deuda,416,384,494,14.22,23.07692308,2.152899596,2.363177902,4,5,1,1,4,7,1,1
108,Span_22,Bilingual,2,English,0,28,en,desk,desk.en,escritorio,583,574,583,43.9,32.04326923,2.64246452,2.505736819,4,10,1,1,1,1,1,1
109,Span_22,Bilingual,2,English,0,29,en,door,door.en,puerta,606,599,630,292.06,328.8701923,3.465472081,3.517024512,4,6,1,1,1,1,1,1
110,Span_22,Bilingual,2,English,0,30,en,drum,drum.en,tambor,602,599,506,8.47,4.663461538,1.92788341,1.668708399,4,6,1,7,1,1,1,1
111,Span_22,Bilingual,2,English,0,31,en,duty,duty.en,deber,322,346,543,50.96,28.96634615,2.707229419,2.461893716,4,5,1,1,1,1,1,1
112,Span_22,Bilingual,2,English,0,32,en,effort,effort.en,esfuerzo,296,367,585,19.35,31.5625,2.286680969,2.499171395,6,8,1,1,1,1,1,1
113,Span_22,Bilingual,2,English,0,33,en,faith,faith.en,fe,270,,,46.33,61.10576923,2.6658623,2.786082216,5,2,1,1,1,7,1,1
114,Span_22,Bilingual,2,English,0,34,en,fog,fog.en,niebla,556,606,546,9.45,6.057692308,1.975431809,1.78230721,3,6,7,1,1,1,1,1
115,Span_22,Bilingual,2,English,0,35,en,food,food.en,comida,597,539,579,154.43,207.7644231,3.188731671,3.317571182,4,6,1,1,1,2,4,1
116,Span_22,Bilingual,2,English,0,36,en,forest,forest.en,bosque,609,633,513,18.88,54.18269231,2.27600199,2.733860581,6,6,7,1,1,1,1,1
117,Span_22,Bilingual,2,English,0,37,en,freedom,freedom.en,libertad,277,437,568,33.1,87.8125,2.519827994,2.943556342,7,8,1,1,1,7,1,1
118,Span_22,Bilingual,2,English,0,38,en,friendship,friendship.en,amistad,335,535,567,22.82,33.22115385,2.35831564,2.521414712,10,7,1,1,7,7,1,1
119,Span_22,Bilingual,2,English,0,39,en,frog,frog.en,respuesta,619,617,507,11.82,7.211538462,2.072617477,1.858027924,4,4,1,1,1,1,1,1
120,Span_22,Bilingual,2,English,0,40,en,horse,horse.en,caballo,613,624,560,92.88,62.16346154,2.967922207,2.79353519,5,7,1,7,1,1,1,1
121,Span_22,Bilingual,2,English,0,41,en,kindness,kindness.en,amabilidad,261,438,560,9.02,7.163461538,1.955206538,1.855122933,8,10,1,1,7,7,1,1
122,Span_22,Bilingual,2,English,0,42,en,knife,knife.en,cuchillo,612,633,573,46.8,41.53846154,2.670245853,2.618450408,5,8,1,1,1,1,1,1
123,Span_22,Bilingual,2,English,0,43,en,knowledge,knowledge.en,conocimiento,278,348,575,25.53,28.77403846,2.407050815,2.45900082,9,12,1,1,4,7,1,1
124,Span_22,Bilingual,2,English,0,44,en,lake,lake.en,lago,585,616,583,36,36.27403846,2.556302501,2.559595909,4,4,7,4,1,1,1,2
